purchase_id;partner_id;client_id;city_id;promotion_id;category_id;purchase_date;price;quantity;status
3903;3;318;6;1;1;2020-07-08;15.00;3.00;1
3904;1;972;8;3;3;2020-03-16;85.00;9.00;1
3905;3;613;6;2;2;2020-03-10;325.00;9.00;1
3906;0;662;5;3;3;2020-09-26;155.00;3.00;1
3907;3;816;3;2;2;2020-05-11;215.00;1.00;1
3908;2;428;5;0;0;2020-05-18;120.00;4.00;1
3909;0;814;0;1;1;2020-10-07;465.00;7.00;1
3910;0;392;1;2;2;2020-10-04;395.00;6.00;1
3911;1;482;7;1;1;2020-05-24;175.00;5.00;1
3912;1;269;5;3;3;2020-06-13;215.00;2.00;2
3913;0;839;6;3;3;2020-05-28;320.00;8.00;1
3914;1;114;7;2;2;2020-08-15;350.00;2.00;1
3915;3;912;1;1;1;2020-06-05;25.00;3.00;1
3916;1;340;7;0;0;2020-07-09;245.00;2.00;1
3917;0;211;5;0;0;2020-08-05;70.00;4.00;1
3918;1;351;3;1;1;2020-05-01;315.00;5.00;1
3919;0;111;8;3;3;2020-07-24;455.00;3.00;1
3920;2;319;0;2;2;2020-04-03;180.00;7.00;1
3921;2;964;0;0;0;2020-06-11;315.00;1.00;1
3922;1;910;8;3;3;2020-05-13;280.00;8.00;1
3923;2;57;4;3;3;2020-08-16;240.00;8.00;1
3924;2;183;8;1;1;2020-05-14;290.00;6.00;1
3925;0;985;8;1;1;2020-06-11;240.00;1.00;1
3926;3;247;3;0;0;2020-08-12;55.00;4.00;1
3927;2;281;7;2;2;2020-05-28;190.00;4.00;1
3928;2;13;3;1;1;2020-08-16;185.00;3.00;1
3929;1;692;1;3;3;2020-08-03;210.00;4.00;1
3930;3;371;6;2;2;2020-09-13;490.00;8.00;1
3931;3;512;1;1;1;2020-03-15;155.00;8.00;1
3932;0;856;1;3;3;2020-08-08;170.00;9.00;1
3933;1;511;0;0;0;2020-08-11;255.00;1.00;1
3934;0;63;0;2;2;2020-05-06;330.00;1.00;1
3935;3;534;3;2;2;2020-09-06;215.00;3.00;1
3936;0;919;8;3;3;2020-08-21;195.00;9.00;1
3937;3;789;3;1;1;2020-03-26;200.00;8.00;1
3938;2;952;2;2;2;2020-09-14;265.00;1.00;1
3939;2;814;7;1;1;2020-07-03;405.00;1.00;1
3940;2;154;5;2;2;2020-09-25;210.00;3.00;1
3941;2;290;5;0;0;2020-04-03;420.00;5.00;2
3942;3;572;3;1;1;2020-10-18;70.00;6.00;1
3943;0;215;1;2;2;2020-10-05;120.00;1.00;1
3944;2;901;4;3;3;2020-04-27;200.00;5.00;1
3945;1;53;2;3;3;2020-04-29;115.00;5.00;1
3946;3;73;1;0;0;2020-09-06;480.00;9.00;1
3947;2;716;6;2;2;2020-09-21;280.00;1.00;1
3948;3;501;1;1;1;2020-04-03;100.00;7.00;1
3949;2;444;0;3;3;2020-10-05;355.00;7.00;1
3950;3;761;3;1;1;2020-06-30;145.00;8.00;1
3951;0;677;6;1;1;2020-04-24;380.00;8.00;1
3952;2;559;5;0;0;2020-08-21;245.00;7.00;1
3953;0;44;2;1;1;2020-07-08;385.00;4.00;1
3954;2;596;4;1;1;2020-08-15;165.00;1.00;1
3955;3;37;4;0;0;2020-06-20;210.00;3.00;3
3956;3;92;8;3;3;2020-10-01;470.00;2.00;1
3957;1;84;7;3;3;2020-06-04;280.00;4.00;1
3958;3;107;0;0;0;2020-08-05;255.00;1.00;1
3959;1;891;0;2;2;2020-05-18;235.00;4.00;1
3960;3;846;7;3;3;2020-06-07;465.00;5.00;1
3961;1;541;8;1;1;2020-08-20;415.00;5.00;1
3962;1;799;7;3;3;2020-08-20;275.00;5.00;1
3963;0;715;3;0;0;2020-06-22;460.00;2.00;1
3964;1;371;3;0;0;2020-08-01;360.00;3.00;1
3965;3;266;5;0;0;2020-06-06;330.00;9.00;1
3966;3;634;5;1;1;2020-09-24;445.00;9.00;1
3967;1;804;0;0;0;2020-05-30;205.00;9.00;1
3968;0;759;6;0;0;2020-08-20;25.00;1.00;1
3969;2;126;4;0;0;2020-08-13;230.00;4.00;1
3970;2;645;7;3;3;2020-04-23;60.00;6.00;1
3971;1;159;1;0;0;2020-07-19;75.00;9.00;1
3972;3;480;0;2;2;2020-06-01;380.00;6.00;1
3973;1;47;7;1;1;2020-04-16;340.00;3.00;1
3974;3;73;3;2;2;2020-04-30;260.00;9.00;1
3975;0;384;5;0;0;2020-03-26;185.00;8.00;1
3976;3;310;2;3;3;2020-08-26;265.00;2.00;1
3977;0;193;4;0;0;2020-07-15;230.00;5.00;1
3978;1;86;0;2;2;2020-10-14;85.00;6.00;1
3979;1;104;7;1;1;2020-06-18;90.00;3.00;1
3980;3;305;7;0;0;2020-05-28;460.00;4.00;1
3981;3;777;0;1;1;2020-08-03;210.00;2.00;1
3982;1;174;7;0;0;2020-08-13;385.00;5.00;1
3983;1;708;5;0;0;2020-07-14;65.00;2.00;1
3984;3;903;1;2;2;2020-05-14;245.00;8.00;1
3985;3;256;3;3;3;2020-04-17;10.00;7.00;1
3986;3;864;8;3;3;2020-09-26;95.00;2.00;1
3987;1;647;0;1;1;2020-07-31;380.00;5.00;1
3988;2;686;8;1;1;2020-08-08;5.00;9.00;1
3989;2;221;4;0;0;2020-10-21;65.00;8.00;2
3990;0;941;4;3;3;2020-04-15;45.00;3.00;2
3991;2;819;0;2;2;2020-10-13;105.00;7.00;2
3992;1;545;8;2;2;2020-05-24;115.00;6.00;1
3993;0;53;8;0;0;2020-08-13;195.00;4.00;1
3994;1;113;2;0;0;2020-05-11;230.00;3.00;2
3995;0;463;6;3;3;2020-09-11;105.00;7.00;1
3996;1;461;2;3;3;2020-08-30;150.00;9.00;1
3997;1;191;8;0;0;2020-08-27;50.00;6.00;1
3998;0;608;8;1;1;2020-09-05;480.00;4.00;2
3999;0;726;7;3;3;2020-07-29;435.00;8.00;1
4000;0;435;8;3;3;2020-08-14;260.00;1.00;1
4001;2;917;7;0;0;2020-07-08;205.00;2.00;1
4002;1;628;8;1;1;2020-04-14;350.00;4.00;1
4003;0;689;1;2;2;2020-08-04;350.00;9.00;1
4004;1;467;6;2;2;2020-04-14;320.00;1.00;1
4005;3;330;6;0;0;2020-10-19;200.00;4.00;2
4006;0;906;8;2;2;2020-07-29;95.00;2.00;1
4007;0;23;1;0;0;2020-07-16;480.00;7.00;1
4008;0;916;3;0;0;2020-05-29;115.00;9.00;1
4009;2;288;3;2;2;2020-09-30;265.00;4.00;1
4010;1;809;3;3;3;2020-05-04;165.00;1.00;1
4011;0;735;7;0;0;2020-09-14;10.00;3.00;1
4012;0;619;4;0;0;2020-10-24;340.00;1.00;1
4013;3;73;1;2;2;2020-07-03;320.00;9.00;1
4014;3;640;2;0;0;2020-07-27;15.00;1.00;1
4015;0;894;8;2;2;2020-03-14;215.00;5.00;1
4016;2;597;0;3;3;2020-05-02;155.00;4.00;1
4017;0;880;3;3;3;2020-03-17;185.00;3.00;1
4018;2;750;1;0;0;2020-10-02;415.00;8.00;1
4019;1;993;6;2;2;2020-09-17;440.00;2.00;3
4020;1;338;7;1;1;2020-07-14;70.00;9.00;1
4021;3;89;1;1;1;2020-10-04;280.00;8.00;1
4022;3;395;5;2;2;2020-09-25;345.00;2.00;1
4023;1;230;7;3;3;2020-09-03;380.00;2.00;1
4024;0;592;7;3;3;2020-03-18;55.00;7.00;1
4025;2;706;4;3;3;2020-06-13;210.00;6.00;1
4026;2;754;2;1;1;2020-03-30;280.00;1.00;1
4027;1;592;2;0;0;2020-08-20;15.00;8.00;1
4028;0;179;1;3;3;2020-08-24;460.00;2.00;1
4029;1;888;5;2;2;2020-05-18;275.00;8.00;1
4030;0;29;0;0;0;2020-03-14;25.00;9.00;1
4031;3;937;6;3;3;2020-09-07;395.00;2.00;1
4032;0;822;1;0;0;2020-07-05;480.00;3.00;1
4033;0;942;7;3;3;2020-06-25;405.00;5.00;1
4034;3;18;2;1;1;2020-10-01;160.00;7.00;1
4035;2;928;2;0;0;2020-08-09;210.00;6.00;1
4036;3;754;4;0;0;2020-04-03;20.00;7.00;1
4037;0;160;1;3;3;2020-08-11;155.00;3.00;1
4038;2;562;6;0;0;2020-05-31;140.00;1.00;1
4039;0;869;7;2;2;2020-03-04;140.00;3.00;1
4040;0;641;5;2;2;2020-10-24;40.00;2.00;1
4041;0;690;4;2;2;2020-10-16;420.00;1.00;2
4042;0;346;6;2;2;2020-10-01;475.00;3.00;1
4043;1;487;6;0;0;2020-04-15;100.00;8.00;2
4044;1;183;2;2;2;2020-03-10;350.00;7.00;1
4045;1;904;5;3;3;2020-04-08;405.00;9.00;1
4046;3;262;7;0;0;2020-06-28;290.00;7.00;1
4047;1;609;5;2;2;2020-10-08;60.00;5.00;2
4048;0;148;6;1;1;2020-10-05;160.00;5.00;2
4049;3;682;3;1;1;2020-09-24;170.00;7.00;1
4050;3;777;1;1;1;2020-06-30;70.00;8.00;1
4051;3;60;5;2;2;2020-05-15;20.00;7.00;1
4052;2;257;7;3;3;2020-07-09;165.00;2.00;1
4053;0;941;7;3;3;2020-10-07;240.00;4.00;1
4054;1;215;4;3;3;2020-07-21;60.00;6.00;1
4055;3;204;2;2;2;2020-03-24;295.00;5.00;1
4056;1;457;8;0;0;2020-05-16;400.00;4.00;3
4057;2;838;2;1;1;2020-08-26;325.00;2.00;2
4058;3;360;1;1;1;2020-04-25;325.00;8.00;2
4059;2;2;5;1;1;2020-03-07;210.00;1.00;2
4060;3;584;3;1;1;2020-08-29;435.00;8.00;1
4061;1;541;1;0;0;2020-03-13;325.00;7.00;1
4062;2;664;1;3;3;2020-05-21;270.00;9.00;1
4063;0;423;6;0;0;2020-08-10;80.00;4.00;1
4064;1;665;0;1;1;2020-07-30;175.00;3.00;1
4065;3;255;3;2;2;2020-07-19;45.00;4.00;1
4066;0;931;3;1;1;2020-09-24;100.00;9.00;3
4067;2;192;8;1;1;2020-09-09;140.00;1.00;1
4068;0;557;2;2;2;2020-08-21;470.00;7.00;1
4069;1;886;2;2;2;2020-04-26;300.00;8.00;1
4070;3;764;2;1;1;2020-09-03;255.00;5.00;1
4071;3;76;3;1;1;2020-03-16;335.00;6.00;2
4072;3;624;8;3;3;2020-04-25;395.00;8.00;1
4073;2;901;8;0;0;2020-07-01;180.00;7.00;1
4074;3;703;8;2;2;2020-04-08;390.00;7.00;1
4075;2;602;7;1;1;2020-05-08;80.00;3.00;1
4076;0;119;5;3;3;2020-05-22;35.00;6.00;1
4077;1;808;2;2;2;2020-04-11;460.00;1.00;1
4078;2;404;1;3;3;2020-06-30;195.00;2.00;1
4079;2;410;0;0;0;2020-10-09;460.00;5.00;1
4080;1;943;3;2;2;2020-04-24;110.00;1.00;1
4081;1;637;4;1;1;2020-10-06;320.00;6.00;2
4082;0;791;4;3;3;2020-07-23;400.00;3.00;1
4083;3;476;4;1;1;2020-10-28;305.00;5.00;1
4084;3;116;0;1;1;2020-10-24;30.00;7.00;1
4085;1;79;6;2;2;2020-04-22;215.00;6.00;1
4086;2;686;5;2;2;2020-09-05;155.00;6.00;1
4087;1;607;7;1;1;2020-09-23;430.00;2.00;1
4088;1;868;5;2;2;2020-05-13;160.00;4.00;1
4089;1;655;7;2;2;2020-04-18;290.00;5.00;1
4090;1;500;3;3;3;2020-06-20;465.00;5.00;1
4091;3;900;3;3;3;2020-10-22;350.00;6.00;1
4092;3;981;0;0;0;2020-03-23;130.00;4.00;3
4093;2;585;7;0;0;2020-08-02;190.00;5.00;1
4094;3;636;6;2;2;2020-07-27;370.00;7.00;1
4095;2;349;5;1;1;2020-05-29;155.00;5.00;1
4096;0;168;2;0;0;2020-07-10;20.00;7.00;1
4097;3;941;5;2;2;2020-05-30;165.00;6.00;1
4098;3;112;3;2;2;2020-03-09;425.00;8.00;3
4099;1;823;7;2;2;2020-03-31;410.00;4.00;2
4100;3;134;0;1;1;2020-09-10;270.00;6.00;1
4101;1;739;1;3;3;2020-04-12;220.00;2.00;1
4102;1;676;6;2;2;2020-03-26;85.00;9.00;1
4103;2;762;2;0;0;2020-03-27;120.00;5.00;1
4104;2;170;1;1;1;2020-08-26;105.00;4.00;1
4105;3;804;8;3;3;2020-05-09;90.00;5.00;1
4106;3;391;7;3;3;2020-07-27;415.00;2.00;1
4107;3;622;8;2;2;2020-10-27;480.00;7.00;1
4108;3;368;6;0;0;2020-07-28;95.00;2.00;1
4109;1;974;8;2;2;2020-09-11;400.00;5.00;1
4110;0;556;3;0;0;2020-09-05;90.00;9.00;1
4111;3;460;8;2;2;2020-03-09;235.00;5.00;1
4112;1;466;0;0;0;2020-10-10;140.00;8.00;1
4113;3;351;2;3;3;2020-09-04;75.00;8.00;1
4114;3;815;4;3;3;2020-06-14;135.00;5.00;2
4115;0;930;0;1;1;2020-05-03;105.00;1.00;1
4116;0;319;7;2;2;2020-09-28;260.00;5.00;1
4117;0;714;6;0;0;2020-05-04;215.00;5.00;1
4118;1;645;6;1;1;2020-05-28;85.00;2.00;2
4119;2;645;3;1;1;2020-03-09;495.00;7.00;1
4120;0;992;1;3;3;2020-09-17;270.00;8.00;1
4121;0;267;4;0;0;2020-06-22;345.00;8.00;3
4122;0;760;8;3;3;2020-09-22;310.00;7.00;1
4123;2;143;5;0;0;2020-07-13;395.00;9.00;1
4124;3;726;4;0;0;2020-07-29;440.00;4.00;1
4125;3;217;3;1;1;2020-04-14;85.00;1.00;1
4126;0;494;4;0;0;2020-05-18;455.00;8.00;1
4127;1;437;0;3;3;2020-10-05;465.00;2.00;1
4128;0;776;5;3;3;2020-09-29;460.00;8.00;1
4129;2;419;1;0;0;2020-08-10;180.00;2.00;1
4130;0;46;6;3;3;2020-03-15;330.00;1.00;1
4131;1;414;4;3;3;2020-09-09;115.00;1.00;1
4132;1;810;0;0;0;2020-09-18;475.00;5.00;1
4133;1;601;2;1;1;2020-04-06;305.00;6.00;1
4134;1;263;6;2;2;2020-03-30;175.00;6.00;1
4135;1;586;4;2;2;2020-05-14;50.00;3.00;1
4136;0;967;6;1;1;2020-08-29;40.00;2.00;1
4137;3;930;6;0;0;2020-04-22;485.00;9.00;1
4138;3;2;4;1;1;2020-09-05;40.00;2.00;1
4139;1;816;0;3;3;2020-09-12;5.00;5.00;1
4140;1;553;2;2;2;2020-09-12;45.00;4.00;1
4141;1;690;5;2;2;2020-10-22;255.00;9.00;1
4142;2;11;3;0;0;2020-10-23;300.00;5.00;1
4143;2;862;4;2;2;2020-04-20;5.00;8.00;1
4144;2;720;8;2;2;2020-07-12;280.00;3.00;1
4145;3;778;4;0;0;2020-07-28;380.00;2.00;1
4146;1;817;5;0;0;2020-09-23;320.00;3.00;1
4147;1;540;5;0;0;2020-04-05;65.00;4.00;1
4148;3;401;2;1;1;2020-09-27;310.00;7.00;1
4149;0;700;8;3;3;2020-09-22;335.00;2.00;1
4150;2;143;1;3;3;2020-07-07;425.00;1.00;1
4151;3;554;0;1;1;2020-09-11;310.00;9.00;1
4152;0;880;3;3;3;2020-04-10;425.00;9.00;1
4153;1;172;3;1;1;2020-08-29;440.00;3.00;1
4154;1;320;0;1;1;2020-04-16;130.00;5.00;1
4155;3;122;1;2;2;2020-09-08;325.00;4.00;1
4156;3;180;8;0;0;2020-05-20;210.00;3.00;1
4157;2;456;7;1;1;2020-09-23;210.00;6.00;1
4158;0;773;1;2;2;2020-04-15;340.00;2.00;1
4159;3;428;7;2;2;2020-06-23;60.00;4.00;1
4160;1;400;5;0;0;2020-08-16;220.00;3.00;1
4161;0;905;4;2;2;2020-09-04;125.00;6.00;1
4162;3;179;0;0;0;2020-10-06;70.00;9.00;1
4163;0;802;5;2;2;2020-06-28;440.00;1.00;1
4164;3;447;8;2;2;2020-10-24;120.00;3.00;1
4165;0;249;7;1;1;2020-09-02;275.00;5.00;1
4166;0;85;3;3;3;2020-07-28;315.00;2.00;1
4167;0;371;8;0;0;2020-05-21;15.00;8.00;1
4168;1;402;1;0;0;2020-09-20;180.00;3.00;1
4169;1;391;7;2;2;2020-04-14;160.00;6.00;1
4170;3;443;4;3;3;2020-05-18;315.00;8.00;1
4171;2;726;7;0;0;2020-05-06;160.00;2.00;1
4172;2;270;8;2;2;2020-04-24;145.00;5.00;1
4173;1;342;2;3;3;2020-08-26;400.00;3.00;1
4174;0;826;2;2;2;2020-07-03;5.00;3.00;1
4175;3;450;3;1;1;2020-07-04;440.00;6.00;1
4176;0;604;1;3;3;2020-07-30;155.00;5.00;1
4177;1;669;3;0;0;2020-03-31;255.00;4.00;1
4178;3;891;4;0;0;2020-09-10;190.00;3.00;1
4179;3;412;8;1;1;2020-10-24;265.00;3.00;3
4180;3;676;5;3;3;2020-04-13;50.00;5.00;1
4181;3;744;8;0;0;2020-09-27;295.00;8.00;1
4182;2;933;3;3;3;2020-03-27;455.00;5.00;1
4183;2;464;5;3;3;2020-05-30;185.00;8.00;2
4184;3;9;0;2;2;2020-09-27;300.00;1.00;1
4185;0;901;0;3;3;2020-09-11;80.00;8.00;1
4186;3;634;0;3;3;2020-08-27;35.00;6.00;1
4187;3;215;6;2;2;2020-07-19;210.00;6.00;1
4188;3;903;5;1;1;2020-03-15;350.00;8.00;1
4189;0;681;8;0;0;2020-09-17;330.00;4.00;1
4190;0;765;1;2;2;2020-06-28;340.00;3.00;1
4191;1;739;5;0;0;2020-03-26;405.00;1.00;1
4192;2;769;4;3;3;2020-09-06;290.00;8.00;1
4193;0;738;1;2;2;2020-10-12;490.00;4.00;1
4194;0;696;2;3;3;2020-04-23;100.00;9.00;1
4195;2;207;6;0;0;2020-05-10;75.00;8.00;1
4196;2;529;6;0;0;2020-06-06;280.00;8.00;1
4197;3;143;2;0;0;2020-03-25;265.00;1.00;1
4198;2;124;8;1;1;2020-09-11;70.00;9.00;1
4199;2;391;1;0;0;2020-09-11;35.00;8.00;1
4200;3;354;0;3;3;2020-09-06;170.00;8.00;2
4201;0;290;6;0;0;2020-06-09;390.00;9.00;1
4202;3;937;5;3;3;2020-06-06;435.00;8.00;2
4203;3;388;0;0;0;2020-04-23;215.00;1.00;1
4204;3;476;2;2;2;2020-05-25;230.00;5.00;1
4205;2;71;8;1;1;2020-04-14;40.00;7.00;1
4206;0;807;7;0;0;2020-10-28;215.00;6.00;1
4207;0;567;6;1;1;2020-04-03;335.00;1.00;1
4208;3;690;3;0;0;2020-09-16;200.00;5.00;1
4209;2;806;6;1;1;2020-07-16;415.00;4.00;1
4210;3;97;3;2;2;2020-10-29;50.00;2.00;1
4211;1;411;2;0;0;2020-10-23;15.00;3.00;1
4212;3;345;5;0;0;2020-09-02;475.00;4.00;1
4213;0;522;2;3;3;2020-05-31;35.00;6.00;1
4214;2;793;3;2;2;2020-05-31;105.00;2.00;1
4215;3;217;5;2;2;2020-10-10;155.00;4.00;1
4216;0;600;0;2;2;2020-10-27;55.00;5.00;1
4217;2;738;0;3;3;2020-09-11;320.00;3.00;1
4218;3;103;2;0;0;2020-04-21;55.00;1.00;1
4219;3;73;5;2;2;2020-08-02;80.00;5.00;1
4220;1;105;1;1;1;2020-09-05;175.00;8.00;1
4221;2;920;4;1;1;2020-04-15;225.00;4.00;1
4222;2;42;3;2;2;2020-07-11;150.00;2.00;1
4223;1;569;0;1;1;2020-04-01;385.00;4.00;2
4224;3;110;2;2;2;2020-10-31;340.00;9.00;1
4225;1;528;5;2;2;2020-07-09;350.00;3.00;1
4226;2;146;4;1;1;2020-09-14;270.00;8.00;1
4227;3;675;4;0;0;2020-07-31;170.00;7.00;1
4228;0;596;1;2;2;2020-10-09;285.00;9.00;2
4229;2;758;8;3;3;2020-09-11;385.00;2.00;1
4230;0;700;1;0;0;2020-05-15;235.00;7.00;1
4231;0;398;1;2;2;2020-09-30;35.00;6.00;1
4232;1;474;6;3;3;2020-10-11;75.00;8.00;1
4233;1;86;0;2;2;2020-04-28;310.00;9.00;1
4234;1;57;3;2;2;2020-04-08;90.00;5.00;1
4235;0;449;0;0;0;2020-06-14;55.00;4.00;3
4236;2;142;2;0;0;2020-05-16;325.00;4.00;1
4237;0;110;5;2;2;2020-08-22;480.00;1.00;1
4238;2;232;4;3;3;2020-08-07;320.00;7.00;1
4239;3;789;4;2;2;2020-10-06;295.00;3.00;1
4240;1;108;8;2;2;2020-10-21;280.00;2.00;1
4241;1;769;7;1;1;2020-10-18;490.00;8.00;1
4242;0;319;7;3;3;2020-05-18;480.00;9.00;1
4243;3;714;1;3;3;2020-04-29;210.00;2.00;1
4244;0;377;0;1;1;2020-04-20;20.00;8.00;1
4245;3;229;0;3;3;2020-08-01;215.00;9.00;3
4246;3;236;0;0;0;2020-07-14;395.00;2.00;1
4247;3;313;6;3;3;2020-10-06;250.00;3.00;1
4248;0;971;5;3;3;2020-04-03;10.00;7.00;1
4249;0;946;7;2;2;2020-06-14;115.00;3.00;1
4250;3;897;3;3;3;2020-03-08;160.00;3.00;1
4251;0;460;4;0;0;2020-09-10;370.00;2.00;1
4252;1;792;6;3;3;2020-09-28;245.00;7.00;1
4253;0;531;2;3;3;2020-08-16;465.00;7.00;1
4254;1;832;3;2;2;2020-04-15;270.00;2.00;1
4255;2;418;2;0;0;2020-08-25;150.00;1.00;1
4256;2;429;6;3;3;2020-05-19;325.00;8.00;1
4257;0;877;8;2;2;2020-04-09;80.00;6.00;1
4258;3;555;1;0;0;2020-04-11;245.00;8.00;1
4259;1;830;4;0;0;2020-10-16;375.00;8.00;3
4260;2;97;8;0;0;2020-10-15;420.00;7.00;1
4261;1;964;4;0;0;2020-05-06;265.00;4.00;1
4262;1;949;8;0;0;2020-07-27;225.00;7.00;1
4263;2;954;0;2;2;2020-08-11;335.00;1.00;1
4264;0;62;2;3;3;2020-05-02;430.00;6.00;1
4265;2;633;3;1;1;2020-10-08;355.00;1.00;1
4266;0;530;5;2;2;2020-08-03;270.00;4.00;1
4267;1;404;0;2;2;2020-07-03;200.00;2.00;3
4268;3;479;5;0;0;2020-08-12;70.00;8.00;1
4269;1;933;3;1;1;2020-07-11;490.00;5.00;1
4270;3;290;6;2;2;2020-08-14;105.00;2.00;2
4271;0;635;1;2;2;2020-05-15;295.00;2.00;1
4272;3;640;7;1;1;2020-06-22;40.00;8.00;1
4273;3;91;2;0;0;2020-04-19;335.00;3.00;1
4274;0;20;7;0;0;2020-10-27;310.00;8.00;1
4275;1;649;8;3;3;2020-06-13;290.00;7.00;1
4276;1;310;6;2;2;2020-10-22;445.00;6.00;3
4277;3;158;5;3;3;2020-10-02;115.00;5.00;1
4278;1;947;2;1;1;2020-08-09;435.00;2.00;1
4279;3;163;1;2;2;2020-04-12;295.00;6.00;1
4280;1;302;8;0;0;2020-09-21;90.00;8.00;1
4281;1;485;7;0;0;2020-06-25;435.00;6.00;1
4282;1;857;2;2;2;2020-07-19;230.00;4.00;1
4283;1;664;5;2;2;2020-08-15;255.00;1.00;1
4284;1;465;8;1;1;2020-09-24;480.00;8.00;3
4285;2;735;6;2;2;2020-07-22;255.00;4.00;2
4286;0;297;8;1;1;2020-04-18;80.00;6.00;1
4287;2;346;7;1;1;2020-06-01;280.00;6.00;1
4288;1;10;5;2;2;2020-10-25;385.00;1.00;1
4289;0;857;5;3;3;2020-05-01;490.00;6.00;1
4290;0;851;7;3;3;2020-09-30;240.00;9.00;3
4291;0;509;0;2;2;2020-04-30;140.00;9.00;1
4292;2;75;2;2;2;2020-08-01;265.00;4.00;1
4293;3;916;2;2;2;2020-03-13;10.00;1.00;1
4294;2;310;0;0;0;2020-08-23;180.00;6.00;1
4295;1;992;0;3;3;2020-09-17;210.00;2.00;2
4296;0;876;8;3;3;2020-08-04;50.00;9.00;1
4297;3;990;0;1;1;2020-09-06;460.00;4.00;1
4298;2;79;0;3;3;2020-04-16;365.00;6.00;1
4299;0;914;1;1;1;2020-06-14;415.00;5.00;1
4300;2;872;1;0;0;2020-07-16;425.00;1.00;1
4301;0;343;4;2;2;2020-08-04;405.00;8.00;1
4302;1;402;0;0;0;2020-10-23;70.00;8.00;1
4303;2;560;1;1;1;2020-05-05;430.00;5.00;1
4304;1;570;1;0;0;2020-04-04;135.00;1.00;1
4305;0;323;2;2;2;2020-04-27;230.00;3.00;1
4306;1;727;2;3;3;2020-10-24;125.00;7.00;1
4307;1;572;2;0;0;2020-09-10;430.00;9.00;1
4308;2;802;1;2;2;2020-04-18;90.00;8.00;1
4309;3;291;1;2;2;2020-04-24;275.00;2.00;1
4310;3;733;0;0;0;2020-10-22;160.00;2.00;1
4311;0;388;8;3;3;2020-08-25;455.00;7.00;1
4312;0;781;8;0;0;2020-09-11;370.00;8.00;1
4313;2;419;0;1;1;2020-08-08;90.00;8.00;1
4314;1;582;8;3;3;2020-09-03;425.00;7.00;1
4315;0;179;3;2;2;2020-08-02;170.00;6.00;1
4316;1;242;5;0;0;2020-05-19;85.00;5.00;1
4317;2;213;4;0;0;2020-03-30;120.00;1.00;1
4318;3;156;3;1;1;2020-05-19;220.00;8.00;1
4319;0;823;7;1;1;2020-03-12;295.00;8.00;1
4320;1;168;3;0;0;2020-04-11;230.00;7.00;1
4321;3;837;1;3;3;2020-05-31;100.00;8.00;1
4322;2;624;8;3;3;2020-03-07;405.00;1.00;1
4323;2;561;6;0;0;2020-08-07;370.00;4.00;1
4324;1;203;5;0;0;2020-07-13;140.00;2.00;1
4325;2;773;7;1;1;2020-07-11;150.00;7.00;1
4326;0;282;4;0;0;2020-07-18;105.00;8.00;1
4327;2;966;4;2;2;2020-05-09;200.00;7.00;1
4328;1;473;6;3;3;2020-06-10;290.00;4.00;1
4329;3;572;8;0;0;2020-08-24;165.00;4.00;1
4330;0;459;8;1;1;2020-05-06;45.00;9.00;1
4331;3;795;6;3;3;2020-08-21;50.00;7.00;1
4332;2;923;8;3;3;2020-09-22;390.00;3.00;1
4333;1;470;0;3;3;2020-04-01;200.00;7.00;2
4334;1;491;5;0;0;2020-03-30;175.00;9.00;1
4335;0;626;0;0;0;2020-03-14;5.00;1.00;2
4336;3;186;7;1;1;2020-06-06;365.00;8.00;1
4337;1;704;2;3;3;2020-08-06;40.00;5.00;1
4338;3;896;1;1;1;2020-06-24;135.00;2.00;1
4339;3;815;5;0;0;2020-07-31;20.00;3.00;1
4340;1;915;7;0;0;2020-03-10;75.00;3.00;1
4341;1;903;8;1;1;2020-04-03;160.00;5.00;2
4342;1;489;6;0;0;2020-08-15;465.00;2.00;1
4343;2;720;6;2;2;2020-03-31;485.00;3.00;1
4344;3;759;0;3;3;2020-09-26;220.00;9.00;1
4345;2;910;7;2;2;2020-09-18;245.00;6.00;1
4346;1;151;4;0;0;2020-10-19;60.00;5.00;1
4347;3;809;0;3;3;2020-04-25;90.00;3.00;1
4348;2;668;0;3;3;2020-06-28;75.00;9.00;1
4349;0;939;6;0;0;2020-07-12;60.00;5.00;1
4350;3;958;4;1;1;2020-03-07;325.00;8.00;1
4351;3;445;8;3;3;2020-08-22;405.00;1.00;1
4352;3;838;4;2;2;2020-10-15;325.00;8.00;1
4353;3;769;7;2;2;2020-09-26;25.00;9.00;1
4354;3;687;7;2;2;2020-08-16;75.00;8.00;1
4355;3;851;1;0;0;2020-04-28;445.00;6.00;1
4356;2;880;8;0;0;2020-04-01;480.00;9.00;1
4357;0;219;7;3;3;2020-08-21;295.00;6.00;1
4358;0;721;2;3;3;2020-03-30;395.00;8.00;1
4359;2;568;7;2;2;2020-05-08;380.00;3.00;1
4360;1;887;0;3;3;2020-09-10;450.00;5.00;3
4361;0;491;3;2;2;2020-08-23;95.00;9.00;1
4362;2;508;2;1;1;2020-05-16;135.00;7.00;1
4363;2;993;4;1;1;2020-06-11;65.00;4.00;1
4364;0;830;8;1;1;2020-04-08;280.00;8.00;1
4365;0;906;8;1;1;2020-10-06;210.00;8.00;1
4366;1;681;3;0;0;2020-07-25;435.00;9.00;1
4367;3;234;4;3;3;2020-09-20;155.00;9.00;1
