order_id;order_date;customer_id;employee_id;shipper_id;product_id;sales;costs;profit;quantity;discount;freight
10697;9/4/2011;47;3;2;58;1641,75;1063,85;577,90;30;328,35;32,34
10697;9/4/2011;47;3;2;70;1040,63;674,33;366,30;30;208,13;32,34
10500;9/5/2011;41;5;1;15;81,02;63,89;17,13;12;3,86;53,28
10500;9/5/2011;41;5;1;28;394,13;310,80;83,33;8;18,77;53,28
10738;9/8/2011;74;4;1;16;25,98;21,04;4,94;3;0,00;43,51
10740;9/9/2011;89;3;2;28;252,66;170,55;82,11;5;42,11;25,96
10740;9/9/2011;89;3;2;35;252,00;170,10;81,90;35;42,00;25,96
10740;9/9/2011;89;3;2;45;447,84;302,29;145,55;40;74,64;25,96
10740;9/9/2011;89;3;2;56;665,95;449,52;216,43;14;110,99;25,96
10328;9/10/2011;28;5;1;59;75,51;65,24;10,27;9;0,00;20,61
10328;9/10/2011;28;5;1;65;414,40;358,04;56,36;40;0,00;20,61
10328;9/10/2011;28;5;1;68;121,30;104,80;16,50;10;0,00;20,61
10570;9/13/2011;51;1;3;11;484,79;373,98;110,81;15;23,09;61,99
10570;9/13/2011;51;1;3;56;2530,71;1952,26;578,45;60;120,51;61,99
10571;9/13/2011;20;4;1;14;278,17;195,93;82,24;11;36,28;70,13
10571;9/13/2011;20;4;1;42;435,99;307,09;128,90;28;56,87;70,13
10671;9/13/2011;26;7;2;16;101,00;81,81;19,19;10;0,00;23,05
10509;9/13/2011;6;7;2;28;149,76;134,13;15,63;3;0,00;54,96
10671;9/13/2011;26;7;2;62;273,50;221,54;51,96;10;0,00;23,05
10671;9/13/2011;26;7;2;65;121,92;98,76;23,16;12;0,00;23,05
10782;9/13/2011;12;9;2;31;8,19;6,63;1,56;1;0,00;42,38
10572;9/14/2011;5;3;2;16;131,74;97,01;34,73;12;11,98;35,90
10783;9/14/2011;34;3;2;31;81,60;66,10;15,50;10;0,00;67,56
10572;9/14/2011;5;3;2;32;223,96;164,92;59,04;10;20,36;35,90
10783;9/14/2011;34;3;2;38;372,25;313,80;58,45;5;0,00;67,56
10572;9/14/2011;5;3;2;40;971,50;786,91;184,59;50;0,00;35,90
10572;9/14/2011;5;3;2;75;137,28;101,09;36,19;15;12,48;35,90
10635;9/14/2011;49;6;1;4;263,01;193,67;69,34;10;23,91;43,47
10635;9/14/2011;49;6;1;5;95,53;70,35;25,18;15;8,69;43,47
10635;9/14/2011;49;6;1;22;129,20;104,65;24,55;40;0,00;43,47
10745;9/14/2011;63;8;2;18;659,04;533,82;125,22;24;0,00;57,20
10745;9/14/2011;63;8;2;44;1146,08;928,32;217,76;16;0,00;57,20
10745;9/14/2011;63;8;2;59;391,05;316,75;74,30;45;0,00;57,20
10745;9/14/2011;63;8;2;72;85,12;68,95;16,17;7;0,00;57,20
10573;9/15/2011;3;9;2;17;438,66;355,31;83,35;18;0,00;52,32
10573;9/15/2011;3;9;2;34;295,20;239,11;56,09;40;0,00;52,32
10573;9/15/2011;3;9;2;53;1640,25;1328,60;311,65;25;0,00;52,32
10607;9/18/2011;32;1;3;7;1629,45;1319,85;309,60;45;0,00;28,50
10607;9/18/2011;32;1;3;17;2436,00;1973,16;462,84;100;0,00;28,50
10607;9/18/2011;32;1;3;33;340,20;275,56;64,64;14;0,00;28,50
10607;9/18/2011;32;1;3;40;700,14;567,11;133,03;42;0,00;28,50
10607;9/18/2011;32;1;3;72;150,60;121,99;28,61;12;0,00;28,50
10789;9/18/2011;23;6;1;18;696,00;594,76;101,24;30;0,00;31,92
10789;9/18/2011;23;6;1;35;87,90;71,20;16,70;15;0,00;31,92
10789;9/18/2011;23;6;1;63;572,10;463,40;108,70;30;0,00;31,92
10789;9/18/2011;23;6;1;68;224,82;182,10;42,72;18;0,00;31,92
10576;9/19/2011;80;1;3;1;219,40;177,71;41,69;10;0,00;31,24
10576;9/19/2011;80;1;3;31;165,00;143,58;21,42;20;0,00;31,24
10424;9/19/2011;51;1;3;35;399,60;275,72;123,88;60;66,60;70,35
10424;9/19/2011;51;1;3;38;5068,56;3497,31;1571,25;49;844,76;70,35
10577;9/19/2011;82;1;3;39;627,20;508,03;119,17;10;0,00;33,52
10576;9/19/2011;80;1;3;44;1611,96;1305,69;306,27;21;0,00;31,24
10424;9/19/2011;51;1;3;68;450,72;324,65;126,07;30;75,12;70,35
10577;9/19/2011;82;1;3;75;167,20;135,43;31,77;20;0,00;33,52
10577;9/19/2011;82;1;3;77;215,10;177,89;37,21;18;0,00;33,52
10547;9/19/2011;17;7;2;32;492,38;346,81;145,57;24;64,22;72,72
10547;9/19/2011;17;7;2;36;514,80;416,99;97,81;60;0,00;72,72
10680;9/20/2011;42;1;3;16;533,13;345,46;187,67;50;106,63;79,63
10680;9/20/2011;42;1;3;31;195,25;126,52;68,73;20;39,05;79,63
10680;9/20/2011;42;1;3;42;693,50;449,39;244,11;40;138,70;79,63
10751;9/20/2011;37;3;2;26;402,20;296,17;106,03;12;36,56;31,69
10751;9/20/2011;37;3;2;30;708,30;573,72;134,58;30;0,00;31,69
10751;9/20/2011;37;3;2;50;330,44;243,32;87,12;20;30,04;31,69
10751;9/20/2011;37;3;2;73;15,60;12,64;2,96;15;0,00;31,69
10609;9/20/2011;18;6;1;1;55,50;44,95;10,55;3;0,00;52,39
10609;9/20/2011;18;6;1;10;65,70;53,22;12,48;10;0,00;52,39
10609;9/20/2011;18;6;1;21;64,14;51,95;12,19;6;0,00;52,39
10795;9/20/2011;63;7;2;16;668,20;541,24;126,96;65;0,00;23,98
10795;9/20/2011;63;7;2;17;1029,88;667,36;362,52;35;205,97;23,98
10579;9/21/2011;45;1;3;15;70,90;57,43;13,47;10;0,00;64,13
10579;9/21/2011;45;1;3;75;165,27;133,87;31,40;21;0,00;64,13
10581;9/22/2011;21;3;2;75;467,40;315,50;151,90;50;77,90;45,26
10580;9/22/2011;56;7;2;14;363,35;280,30;83,05;15;17,30;75,20
10580;9/22/2011;56;7;2;41;92,04;72,90;19,14;9;4,38;75,20
10580;9/22/2011;56;7;2;65;292,32;241,30;51,02;30;13,92;75,20
10584;9/26/2011;7;5;1;31;480,38;373,34;107,04;50;22,88;75,08
10583;9/26/2011;87;7;2;29;1157,60;937,66;219,94;10;0,00;62,91
10583;9/26/2011;87;7;2;60;141,31;99,53;41,78;24;18,43;62,91
10583;9/26/2011;87;7;2;69;22,20;15,63;6,57;10;2,90;62,91
10760;9/27/2011;50;4;1;25;192,00;129,19;62,81;12;38,40;49,79
10760;9/27/2011;50;4;1;27;1592,00;1375,61;216,39;40;0,00;49,79
10760;9/27/2011;50;4;1;43;464,25;300,83;163,42;30;92,85;49,79
10587;9/28/2011;61;3;2;26;199,74;161,79;37,95;6;0,00;35,34
10587;9/28/2011;61;3;2;35;128,40;104,00;24,40;20;0,00;35,34
10587;9/28/2011;61;3;2;77;246,40;200,02;46,38;20;0,00;35,34
10691;9/29/2011;63;7;2;1;639,00;517,59;121,41;30;0,00;34,85
10588;9/29/2011;63;7;2;18;1262,40;852,12;410,28;40;210,40;25,10
10691;9/29/2011;63;7;2;29;4824,80;3908,09;916,71;40;0,00;34,85
10588;9/29/2011;63;7;2;42;1669,20;1126,71;542,49;100;278,20;25,10
10691;9/29/2011;63;7;2;43;457,60;370,66;86,94;40;0,00;34,85
10691;9/29/2011;63;7;2;44;1781,04;1442,64;338,40;24;0,00;34,85
10691;9/29/2011;63;7;2;62;1326,24;1074,25;251,99;48;0,00;34,85
10589;9/30/2011;32;1;3;35;24,32;19,70;4,62;4;0,00;72,58
10464;9/30/2011;44;7;2;4;429,89;296,62;133,27;16;71,65;28,66
10464;9/30/2011;44;7;2;43;33,54;27,77;5,77;3;0,00;28,66
10464;9/30/2011;44;7;2;56;1417,32;977,95;439,37;30;236,22;28,66
10464;9/30/2011;44;7;2;60;103,60;85,78;17,82;20;0,00;28,66
10249;10/1/2011;79;7;2;14;205,20;169,91;35,29;9;0,00;29,20
10249;10/1/2011;79;7;2;51;4048,00;3642,67;405,33;40;0,00;29,20
10766;10/1/2011;56;8;2;2;788,00;677,60;110,40;40;0,00;40,63
10766;10/1/2011;56;8;2;7;1318,80;1068,23;250,57;35;0,00;40,63
10766;10/1/2011;56;8;2;68;464,40;376,16;88,24;40;0,00;40,63
10590;10/3/2011;51;1;3;1;403,60;326,92;76,68;20;0,00;66,64
10590;10/3/2011;51;1;3;77;885,78;683,32;202,46;60;42,18;66,64
10623;10/3/2011;25;7;2;14;508,41;449,92;58,49;21;0,00;25,50
10623;10/3/2011;25;7;2;19;154,28;113,60;40,68;15;14,03;25,50
10623;10/3/2011;25;7;2;21;276,38;203,51;72,87;25;25,13;25,50
10623;10/3/2011;25;7;2;24;13,11;10,62;2,49;3;0,00;25,50
10623;10/3/2011;25;7;2;35;202,29;148,96;53,33;30;18,39;25,50
10376;10/5/2011;51;1;3;31;341,33;280,87;60,46;42;16,25;76,39
10595;10/6/2011;79;7;2;35;219,75;142,40;77,35;30;43,95;44,79
10595;10/6/2011;79;7;2;61;3897,00;2525,26;1371,74;120;779,40;44,79
10595;10/6/2011;79;7;2;69;146,25;94,77;51,48;65;29,25;44,79
10596;10/7/2011;89;3;2;56;215,46;145,44;70,02;5;35,91;57,12
10596;10/7/2011;89;3;2;63;543,17;400,71;142,46;24;90,53;57,12
10596;10/7/2011;89;3;2;75;268,92;181,52;87,40;30;44,82;57,12
10598;10/10/2011;32;1;3;27;2074,50;1680,35;394,15;50;0,00;36,64
10598;10/10/2011;32;1;3;71;255,96;207,33;48,63;9;0,00;36,64
10256;10/11/2011;19;3;2;53;907,95;751,78;156,17;15;0,00;22,56
10256;10/11/2011;19;3;2;77;162,00;134,14;27,86;12;0,00;22,56
10599;10/11/2011;11;9;2;62;305,10;247,13;57,97;10;0,00;71,49
10601;10/12/2011;35;3;2;13;1422,00;1151,82;270,18;60;0,00;44,73
10601;10/12/2011;35;3;2;59;303,10;245,51;57,59;35;0,00;44,73
10257;10/12/2011;35;9;2;27;1077,25;891,96;185,29;25;0,00;33,98
10257;10/12/2011;35;9;2;39;329,04;272,71;56,33;6;0,00;33,98
10257;10/12/2011;35;9;2;77;192,60;159,47;33,13;15;0,00;33,98
10602;10/13/2011;82;1;3;77;81,81;53,01;28,80;5;16,36;47,74
10784;10/14/2011;49;6;1;36;238,20;192,94;45,26;30;0,00;39,12
10784;10/14/2011;49;6;1;39;141,04;99,34;41,70;2;18,40;39,12
10784;10/14/2011;49;6;1;72;387,44;272,89;114,55;30;50,53;39,12
10510;10/14/2011;1;7;2;29;4764,24;3944,79;819,45;36;0,00;50,87
10510;10/14/2011;1;7;2;75;312,44;235,19;77,25;36;28,40;50,87
10603;10/14/2011;17;8;2;22;159,84;129,47;30,37;48;0,00;28,49
10603;10/14/2011;17;8;2;49;507,41;391,43;115,98;25;24,16;28,49
10605;10/17/2011;51;1;3;16;297,99;229,88;68,11;30;14,19;56,22
10605;10/17/2011;51;1;3;59;166,95;128,79;38,16;20;7,95;56,22
10605;10/17/2011;51;1;3;60;399,84;308,45;91,39;70;19,04;56,22
10605;10/17/2011;51;1;3;71;508,57;392,32;116,25;15;24,22;56,22
10334;10/17/2011;84;5;1;52;582,08;502,92;79,16;8;0,00;41,01
10334;10/17/2011;84;5;1;68;127,40;116,79;10,61;10;0,00;41,01
10792;10/19/2011;91;8;2;2;191,70;155,28;36,42;10;0,00;25,30
10792;10/19/2011;91;8;2;54;113,70;92,10;21,60;3;0,00;25,30
10608;10/19/2011;79;8;2;56;1155,28;935,78;219,50;28;0,00;67,94
10792;10/19/2011;91;8;2;68;189,90;153,82;36,08;15;0,00;25,30
10264;10/20/2011;17;7;2;2;719,25;621,43;97,82;35;0,00;54,09
10264;10/20/2011;17;7;2;41;274,56;211,52;63,04;25;35,81;54,09
10610;10/21/2011;41;4;1;36;198,97;128,94;70,03;21;39,80;67,44
10265;10/21/2011;7;5;1;17;717,00;619,49;97,51;30;0,00;28,57
10265;10/21/2011;7;5;1;70;556,20;486,50;69,70;20;0,00;28,57
10611;10/21/2011;91;8;2;1;118,50;95,98;22,52;6;0,00;38,74
10611;10/21/2011;91;8;2;2;205,50;166,46;39,04;10;0,00;38,74
10611;10/21/2011;91;8;2;60;79,20;64,15;15,05;15;0,00;38,74
10614;10/25/2011;19;3;2;11;365,54;296,09;69,45;14;0,00;60,78
10614;10/25/2011;19;3;2;21;87,36;70,76;16,60;8;0,00;60,78
10614;10/25/2011;19;3;2;39;298,05;241,42;56,63;5;0,00;60,78
10613;10/25/2011;35;9;2;13;241,12;177,55;63,57;8;21,92;65,88
10613;10/25/2011;35;9;2;75;340,80;276,05;64,75;40;0,00;65,88
10616;10/27/2011;32;1;3;38;1191,80;964,34;227,46;15;56,75;66,70
10616;10/27/2011;32;1;3;56;561,54;454,85;106,69;14;0,00;66,70
10617;10/27/2011;32;1;3;59;301,88;212,63;89,25;30;39,38;40,88
10616;10/27/2011;32;1;3;70;416,43;321,25;95,18;15;19,83;66,70
10616;10/27/2011;32;1;3;71;477,07;368,02;109,05;15;22,72;66,70
10619;10/31/2011;51;1;3;21;383,88;310,94;72,94;42;0,00;75,31
10619;10/31/2011;51;1;3;22;130,80;105,95;24,85;40;0,00;75,31
10621;11/1/2011;1;8;2;19;49,45;40,05;9,40;5;0,00;60,94
10621;11/1/2011;1;8;2;23;96,40;78,08;18,32;10;0,00;60,94
10621;11/1/2011;1;8;2;70;546,80;442,91;103,89;20;0,00;60,94
10621;11/1/2011;1;8;2;71;487,05;394,51;92,54;15;0,00;60,94
10622;11/2/2011;80;1;3;2;355,20;287,71;67,49;20;0,00;42,88
10622;11/2/2011;80;1;3;68;279,29;208,86;70,43;18;46,55;42,88
10275;11/3/2011;73;9;2;24;51,91;46,05;5,86;12;2,47;29,81
10275;11/3/2011;73;9;2;59;56,20;46,24;9,96;6;2,68;29,81
10627;11/7/2011;1;7;2;62;460,80;373,25;87,55;15;0,00;64,75
10627;11/7/2011;1;7;2;73;47,49;33,92;13,57;35;6,20;64,75
10626;11/7/2011;5;9;2;53;761,28;616,64;144,64;12;0,00;25,36
10626;11/7/2011;5;9;2;60;99,00;80,19;18,81;20;0,00;25,36
10626;11/7/2011;5;9;2;71;663,20;537,19;126,01;20;0,00;25,36
10629;11/8/2011;30;4;1;29;2389,80;1935,74;454,06;20;0,00;56,71
10629;11/8/2011;30;4;1;64;274,05;221,98;52,07;9;0,00;56,71
10279;11/9/2011;44;7;2;17;506,63;372,12;134,51;15;101,33;46,34
10281;11/10/2011;69;4;1;19;9,90;8,55;1,35;1;0,00;21,86
10281;11/10/2011;69;4;1;24;25,08;21,67;3,41;6;0,00;21,86
10281;11/10/2011;69;4;1;35;25,48;22,44;3,04;4;0,00;21,86
10632;11/10/2011;86;7;2;2;607,01;468,26;138,75;30;28,91;63,30
10632;11/10/2011;86;7;2;33;522,48;403,06;119,42;20;24,88;63,30
10631;11/10/2011;44;8;2;75;61,86;45,55;16,31;8;5,62;32,07
10282;11/11/2011;69;5;1;30;158,28;136,75;21,53;6;0,00;22,03
10282;11/11/2011;69;5;1;57;42,04;36,32;5,72;2;0,00;22,03
10634;11/11/2011;23;6;1;7;1290,45;1045,26;245,19;35;0,00;52,12
10634;11/11/2011;23;6;1;18;1381,50;1119,02;262,48;50;0,00;52,12
10634;11/11/2011;23;6;1;51;1514,85;1227,03;287,82;15;0,00;52,12
10634;11/11/2011;23;6;1;75;15,08;12,21;2,87;2;0,00;52,12
10637;11/15/2011;62;3;2;11;267,70;216,84;50,86;10;0,00;20,01
10637;11/15/2011;62;3;2;50;416,06;320,96;95,10;25;19,81;20,01
10637;11/15/2011;62;3;2;56;2314,62;1785,56;529,06;60;110,22;20,01
10636;11/15/2011;79;7;2;4;515,75;417,76;97,99;25;0,00;59,71
10284;11/15/2011;44;7;2;27;806,81;557,67;249,14;15;161,36;65,41
10284;11/15/2011;44;7;2;44;1435,77;1240,51;195,26;21;0,00;65,41
10636;11/15/2011;79;7;2;58;285,78;231,48;54,30;6;0,00;59,71
10284;11/15/2011;44;7;2;60;118,25;81,73;36,52;20;23,65;65,41
10284;11/15/2011;44;7;2;67;400,44;276,78;123,66;5;80,09;65,41
10638;11/16/2011;47;2;2;45;177,20;143,53;33,67;20;0,00;75,11
10638;11/16/2011;47;2;2;65;212,94;172,48;40,46;21;0,00;75,11
10638;11/16/2011;47;2;2;72;646,20;523,42;122,78;60;0,00;75,11
10639;11/16/2011;70;3;2;18;193,36;156,62;36,74;8;0,00;73,30
10640;11/17/2011;86;8;2;69;46,00;29,81;16,19;20;9,20;53,05
10640;11/17/2011;86;8;2;70;516,00;334,37;181,63;15;103,20;53,05
10642;11/18/2011;73;3;2;21;381,24;257,34;123,90;30;63,54;42,65
10642;11/18/2011;73;3;2;61;643,92;434,65;209,27;20;107,32;42,65
10641;11/18/2011;35;9;2;2;929,00;752,49;176,51;50;0,00;38,27
10641;11/18/2011;35;9;2;40;1187,40;961,79;225,61;60;0,00;38,27
10288;11/19/2011;66;6;1;54;369,82;290,48;79,34;10;33,62;77,13
10288;11/19/2011;66;6;1;68;38,81;30,48;8,33;3;3,53;77,13
10644;11/21/2011;32;1;3;18;114,22;84,11;30,11;4;10,38;28,61
10644;11/21/2011;32;1;3;43;262,00;212,22;49,78;20;0,00;28,61
10644;11/21/2011;32;1;3;46;300,30;221,13;79,17;21;27,30;28,61
10289;11/22/2011;1;8;2;3;616,20;532,40;83,80;30;0,00;25,25
10289;11/22/2011;1;8;2;64;320,40;276,83;43,57;9;0,00;25,25
10645;11/22/2011;34;9;2;18;525,20;425,41;99,79;20;0,00;46,54
10645;11/22/2011;34;9;2;36;118,95;96,35;22,60;15;0,00;46,54
10647;11/23/2011;61;3;2;19;271,20;219,67;51,53;30;0,00;32,08
10647;11/23/2011;61;3;2;39;1264,00;1023,84;240,16;20;0,00;32,08
10292;11/24/2011;81;2;2;20;1681,40;1452,73;228,67;20;0,00;78,59
10649;11/24/2011;50;5;1;28;948,60;768,37;180,23;20;0,00;60,92
10649;11/24/2011;50;5;1;72;182,85;148,11;34,74;15;0,00;60,92
10520;11/25/2011;37;3;2;24;37,44;31,00;6,44;8;0,00;31,78
10520;11/25/2011;37;3;2;53;284,50;235,57;48,93;5;0,00;31,78
10618;11/28/2011;51;1;3;6;270,90;219,43;51,47;70;0,00;38,44
10618;11/28/2011;51;1;3;56;832,00;673,92;158,08;20;0,00;38,44
10618;11/28/2011;51;1;3;68;184,95;149,81;35,14;15;0,00;38,44
10651;11/28/2011;37;9;2;19;137,25;94,83;42,42;12;27,45;59,87
10651;11/28/2011;37;9;2;22;88,75;57,51;31,24;20;17,75;59,87
10657;11/30/2011;32;1;3;15;313,50;253,94;59,56;50;0,00;74,96
10657;11/30/2011;32;1;3;41;245,04;198,48;46,56;24;0,00;74,96
10657;11/30/2011;32;1;3;46;584,10;473,12;110,98;45;0,00;74,96
10657;11/30/2011;32;1;3;47;253,20;205,09;48,11;10;0,00;74,96
10657;11/30/2011;32;1;3;56;1809,45;1465,65;343,80;45;0,00;74,96
10657;11/30/2011;32;1;3;60;144,60;117,13;27,47;30;0,00;74,96
10655;11/30/2011;23;6;1;41;251,28;169,61;81,67;20;41,88;61,06
10299;12/2/2011;67;3;2;19;137,55;118,84;18,71;15;0,00;73,71
10299;12/2/2011;67;3;2;70;581,60;502,50;79,10;20;0,00;73,71
10660;12/4/2011;19;9;2;20;1817,55;1472,22;345,33;21;0,00;29,65
10662;12/5/2011;48;1;3;68;129,10;104,57;24,53;10;0,00;37,12
10661;12/5/2011;37;3;2;39;236,27;159,48;76,79;3;39,38;63,60
10661;12/5/2011;37;3;2;58;3075,24;2075,79;999,45;49;512,54;63,60
10301;12/5/2011;37;9;2;40;183,30;158,37;24,93;10;0,00;21,92
10301;12/5/2011;37;9;2;56;783,40;676,86;106,54;20;0,00;21,92
10665;12/7/2011;48;1;3;51;1880,60;1523,29;357,31;20;0,00;37,60
10665;12/7/2011;48;1;3;59;8,03;6,50;1,53;1;0,00;37,60
10665;12/7/2011;48;1;3;76;3610,50;2924,51;685,99;10;0,00;37,60
10667;12/8/2011;20;5;1;69;116,64;78,73;37,91;45;19,44;37,26
10667;12/8/2011;20;5;1;71;522,65;352,79;169,86;14;87,11;37,26
10666;12/8/2011;68;6;1;29;4708,80;3814,13;894,67;36;0,00;71,03
10666;12/8/2011;68;6;1;65;110,40;89,42;20,98;10;0,00;71,03
10630;12/9/2011;39;3;2;55;444,53;354,66;89,87;12;21,17;61,52
10630;12/9/2011;39;3;2;76;14078,05;11403,22;2674,83;35;0,00;61,52
10669;12/11/2011;73;3;2;36;241,80;195,86;45,94;30;0,00;33,74
10670;12/12/2011;25;7;2;23;274,88;222,65;52,23;32;0,00;26,27
10670;12/12/2011;25;7;2;46;745,80;667,45;78,35;60;0,00;26,27
10670;12/12/2011;25;7;2;67;1468,25;1189,28;278,97;25;0,00;26,27
10670;12/12/2011;25;7;2;73;56,50;45,77;10,73;50;0,00;26,27
10670;12/12/2011;25;7;2;75;184,50;149,44;35,06;25;0,00;26,27
10672;12/13/2011;5;3;2;38;1367,85;1094,80;273,05;15;124,35;59,59
10672;12/13/2011;5;3;2;71;389,64;315,61;74,03;12;0,00;59,59
10308;12/14/2011;2;2;2;69;2,12;1,83;0,29;1;0,00;52,09
10308;12/14/2011;2;2;2;70;147,75;127,66;20,09;5;0,00;52,09
10674;12/14/2011;63;7;2;23;48,55;39,33;9,22;5;0,00;43,34
10677;12/18/2011;3;9;2;26;1158,51;815,99;342,52;30;151,11;62,67
10677;12/18/2011;3;9;2;33;243,89;171,78;72,11;8;31,81;62,67
10679;12/19/2011;7;5;1;59;102,12;82,72;19,40;12;0,00;62,06
10313;12/20/2011;63;7;2;36;101,64;87,82;13,82;12;0,00;66,69
10682;12/21/2011;3;3;2;33;764,10;618,92;145,18;30;0,00;54,83
10682;12/21/2011;3;3;2;66;74,16;60,07;14,09;4;0,00;54,83
10682;12/21/2011;3;3;2;75;247,50;200,47;47,03;30;0,00;54,83
10683;12/22/2011;18;6;1;52;688,41;557,61;130,80;9;0,00;47,10
10684;12/22/2011;56;7;2;40;364,80;295,49;69,31;20;0,00;38,97
10684;12/22/2011;56;7;2;47;1051,60;851,80;199,80;40;0,00;38,97
10684;12/22/2011;56;7;2;60;164,70;133,41;31,29;30;0,00;38,97
10582;12/23/2011;73;3;2;57;70,64;57,22;13,42;4;0,00;32,96
10582;12/23/2011;73;3;2;76;5523,28;4473,86;1049,42;14;0,00;32,96
10650;12/25/2011;21;3;2;30;825,30;668,49;156,81;30;0,00;67,71
10650;12/25/2011;21;3;2;53;1635,38;1261,58;373,80;25;77,88;67,71
10650;12/25/2011;21;3;2;54;1060,50;859,01;201,49;30;0,00;67,71
10687;12/26/2011;37;3;2;9;2573,13;1667,39;905,74;50;514,63;55,58
10687;12/26/2011;37;3;2;29;1321,20;1070,17;251,03;10;0,00;55,58
10687;12/26/2011;37;3;2;36;58,05;37,62;20,43;6;11,61;55,58
10686;12/26/2011;59;5;1;17;813,60;549,18;264,42;30;135,60;44,19
10686;12/26/2011;59;5;1;26;443,25;359,03;84,22;15;0,00;44,19
10690;12/28/2011;34;9;2;56;1026,25;665,01;361,24;20;205,25;47,52
10690;12/28/2011;34;9;2;77;502,50;325,62;176,88;30;100,50;47,52
10320;12/29/2011;87;8;2;71;942,60;814,41;128,19;30;0,00;44,05
10273;1/1/2012;63;7;2;10;173,38;142,66;30,72;24;8,26;78,00
10273;1/1/2012;63;7;2;31;140,96;115,99;24,97;15;6,71;78,00
10273;1/1/2012;63;7;2;33;509,00;439,78;69,22;20;0,00;78,00
10273;1/1/2012;63;7;2;40;1219,05;1003,10;215,95;60;58,05;78,00
10273;1/1/2012;63;7;2;76;14281,34;11751,51;2529,83;33;680,06;78,00
10693;1/2/2012;89;2;2;9;211,80;182,43;29,37;6;0,00;25,54
10693;1/2/2012;89;2;2;54;2555,76;1800,14;755,62;60;333,36;25,54
10693;1/2/2012;89;2;2;69;74,86;52,73;22,13;30;9,77;25,54
10693;1/2/2012;89;2;2;73;20,36;14,34;6,02;15;2,65;25,54
10694;1/2/2012;63;7;2;7;3359,70;2721,36;638,34;90;0,00;31,50
10438;1/2/2012;79;7;2;19;171,36;118,24;53,12;15;28,56;65,47
10438;1/2/2012;79;7;2;34;179,52;123,87;55,65;20;29,92;65,47
10438;1/2/2012;79;7;2;57;365,40;252,13;113,27;15;60,90;65,47
10694;1/2/2012;63;7;2;59;202,50;164,03;38,47;25;0,00;31,50
10694;1/2/2012;63;7;2;70;1350,50;1093,91;256,59;50;0,00;31,50
10591;1/3/2012;127;3;2;3;272,72;220,90;51,82;14;0,00;49,54
10591;1/3/2012;127;3;2;7;385,60;312,34;73,26;10;0,00;49,54
10591;1/3/2012;127;3;2;54;1851,00;1499,31;351,69;50;0,00;49,54
10696;1/4/2012;89;3;2;17;509,60;412,78;96,82;20;0,00;40,47
10696;1/4/2012;89;3;2;46;216,36;175,25;41,11;18;0,00;40,47
10698;1/5/2012;80;1;3;11;392,55;348,32;44,23;15;0,00;68,35
10698;1/5/2012;80;1;3;17;201,35;155,33;46,02;8;9,59;68,35
10698;1/5/2012;80;1;3;29;1570,84;1211,79;359,05;12;74,80;68,35
10698;1/5/2012;80;1;3;65;687,96;530,71;157,25;65;32,76;68,35
10698;1/5/2012;80;1;3;70;250,91;193,56;57,35;8;11,95;68,35
10699;1/5/2012;52;7;2;47;286,56;232,11;54,45;12;0,00;69,30
10326;1/6/2012;8;5;1;4;476,16;411,40;64,76;24;0,00;65,69
10326;1/6/2012;8;5;1;57;287,04;248,00;39,04;16;0,00;65,69
10326;1/6/2012;8;5;1;75;406,00;350,78;55,22;50;0,00;65,69
10664;1/6/2012;79;8;2;10;189,06;133,16;55,90;24;24,66;56,30
10664;1/6/2012;79;8;2;56;573,53;403,96;169,57;12;74,81;56,30
10664;1/6/2012;79;8;2;65;171,64;120,89;50,75;15;22,39;56,30
10701;1/9/2012;37;9;2;59;420,69;296,31;124,38;42;54,87;34,44
10701;1/9/2012;37;9;2;71;739,68;520,99;218,69;20;96,48;34,44
10701;1/9/2012;37;9;2;76;14456,19;10182,19;4274,00;35;1885,59;34,44
10704;1/10/2012;62;2;2;4;144,84;117,32;27,52;6;0,00;64,83
10704;1/10/2012;62;2;2;24;160,30;129,84;30,46;35;0,00;64,83
10704;1/10/2012;62;2;2;48;712,08;576,78;135,30;24;0,00;64,83
10703;1/10/2012;24;8;2;2;92,80;75,17;17,63;5;0,00;52,83
10703;1/10/2012;24;8;2;59;310,80;251,75;59,05;35;0,00;52,83
10703;1/10/2012;24;8;2;73;38,15;30,90;7,25;35;0,00;52,83
10707;1/12/2012;80;1;3;55;878,01;711,19;166,82;21;0,00;76,35
10707;1/12/2012;80;1;3;57;764,40;619,16;145,24;40;0,00;76,35
10707;1/12/2012;80;1;3;70;953,76;671,78;281,98;28;124,40;76,35
10331;1/12/2012;9;5;1;54;569,55;492,09;77,46;15;0,00;70,49
10709;1/13/2012;31;3;2;8;813,20;658,69;154,51;40;0,00;22,66
10709;1/13/2012;31;3;2;51;2561,44;2074,77;486,67;28;0,00;22,66
10709;1/13/2012;31;3;2;60;49,10;39,77;9,33;10;0,00;22,66
10710;1/16/2012;27;6;1;19;42,25;34,22;8,03;5;0,00;21,49
10710;1/16/2012;27;6;1;47;131,55;106,56;24,99;5;0,00;21,49
10575;1/16/2012;44;7;2;59;112,08;90,78;21,30;12;0,00;73,98
10575;1/16/2012;44;7;2;63;118,26;95,79;22,47;6;0,00;73,98
10575;1/16/2012;44;7;2;72;335,10;271,43;63,67;30;0,00;73,98
10575;1/16/2012;44;7;2;76;4060,80;3533,37;527,43;10;0,00;73,98
